Original Operator,NNG Operator,Target,Staging Usage,Peak% (Staging),Op Cycles,Network% (cycles),NPU,SRAM AC,DRAM AC,OnFlash AC,OffFlash AC,MAC Count,Network% (MAC),Util% (MAC),Name
Add,Add,NPU,416,59.09090909090909,6,0.01884067072787791,6,4,0,0,0,0,0.0,0.0,model_1/noise_gru/gru_cell_4/Relu;model_1/noise_gru/gru_cell_4/add_2
Add,Relu,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model_1/noise_gru/gru_cell_4/Relu;model_1/noise_gru/gru_cell_4/add_2
Add,Add,NPU,416,59.09090909090909,6,0.01884067072787791,6,4,4,0,0,0,0.0,0.0,model_1/noise_gru/gru_cell_4/Sigmoid
Sigmoid,LUT,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model_1/noise_gru/gru_cell_4/Sigmoid
Sub,Sub,NPU,128,18.181818181818183,14,0.04396156503171513,12,2,14,0,0,0,0.0,0.0,model_1/noise_gru/gru_cell_4/sub
Mul,Mul,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model_1/noise_gru/gru_cell_4/mul_2
Mul,Mul,NPU,128,18.181818181818183,43,0.13502480688312504,12,0,43,0,0,0,0.0,0.0,model_1/noise_gru/gru_cell_4/mul_1
Add,Add,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model_1/noise_gru/gru_cell_4/add_3
Pack,MemoryCopy,NPU,128,18.181818181818183,177,0.5557997864723985,177,4,18,0,0,48,0.054850874185807336,0.05296610169491525,Identity_2_int8
FullyConnected,FullyConnected,NPU,368,52.27272727272727,7929,24.89794636689066,7929,28,7031,0,0,27648,31.594103531025027,0.681044267877412,model_1/denoise_gru/gru_cell_5/MatMul_1;model_1/denoise_gru/gru_cell_5/BiasAdd_1
Concat,MemoryCopy,NPU,496,70.45454545454545,78,0.24492871946241287,78,5,0,0,0,42,0.04799451491258142,0.10516826923076923,model_1/concatenate_3/concat
Quantize,Quantize,NPU,496,70.45454545454545,297,0.9326132010299567,297,2,29,0,0,48,0.054850874185807336,0.03156565656565657,Identity_2_requantized
Concat,MemoryCopy,NPU,496,70.45454545454545,79,0.2480688312503925,79,6,0,0,0,48,0.054850874185807336,0.11867088607594936,model_1/concatenate_3/concat
Quantize,Quantize,NPU,480,68.18181818181819,57,0.17898637191484018,57,3,0,0,0,24,0.027425437092903668,0.08223684210526316,Identity_3_requantized
Concat,MemoryCopy,NPU,448,63.63636363636363,57,0.17898637191484018,57,3,0,0,0,24,0.027425437092903668,0.08223684210526316,model_1/concatenate_3/concat
FullyConnected,FullyConnected,NPU,704,100.0,7929,24.89794636689066,7929,28,7031,0,0,32832,37.51799794309222,0.8087400681044268,model_1/denoise_gru/gru_cell_5/MatMul;model_1/denoise_gru/gru_cell_5/BiasAdd
Add,Add,NPU,672,95.45454545454545,24,0.07536268291151164,24,14,0,0,0,0,0.0,0.0,model_1/denoise_gru/gru_cell_5/Sigmoid_1
Sigmoid,LUT,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model_1/denoise_gru/gru_cell_5/Sigmoid_1
Mul,Mul,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model_1/denoise_gru/gru_cell_5/mul
Add,Add,NPU,672,95.45454545454545,12,0.03768134145575582,12,9,0,0,0,0,0.0,0.0,model_1/denoise_gru/gru_cell_5/Tanh
Tanh,LUT,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model_1/denoise_gru/gru_cell_5/Tanh
Add,Add,NPU,672,95.45454545454545,12,0.03768134145575582,12,9,9,0,0,0,0.0,0.0,model_1/denoise_gru/gru_cell_5/Sigmoid
Sigmoid,LUT,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model_1/denoise_gru/gru_cell_5/Sigmoid
Sub,Sub,NPU,96,13.636363636363637,29,0.0910632418514099,24,4,29,0,0,0,0.0,0.0,model_1/denoise_gru/gru_cell_5/sub
Mul,Mul,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model_1/denoise_gru/gru_cell_5/mul_2
Mul,Mul,NPU,96,13.636363636363637,87,0.2731897255542297,24,0,87,0,0,0,0.0,0.0,model_1/denoise_gru/gru_cell_5/mul_1
Add,Add,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model_1/denoise_gru/gru_cell_5/add_3
Pack,MemoryCopy,NPU,96,13.636363636363637,214,0.6719839226276455,214,9,36,0,0,96,0.10970174837161467,0.08761682242990654,Identity_int8
FullyConnected,FullyConnected,NPU,0,0.0,792,2.4869685360798846,792,0,781,0,0,2112,2.4134384641755227,0.5208333333333334,Identity_1_int8
Sigmoid,LUT,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,Identity_1_int8
