Original Operator,NNG Operator,Target,Staging Usage,Peak% (Staging),Op Cycles,Network% (cycles),NPU,SRAM AC,DRAM AC,OnFlash AC,OffFlash AC,MAC Count,Network% (MAC),Util% (MAC),Name
Softmax,Mul,NPU,320,100.0,16,0.0778626697162879,16,2,0,0,0,0,0.0,0.0,Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const
Softmax,Sub,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,Sub#F2_one/Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const
Softmax,Mul,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Sub#F2_one/Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const
Softmax,Mul,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,Mul#Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Sub#F2_one/Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/four
Softmax,Add,NPU,320,100.0,4,0.019465667429071975,4,4,0,0,0,0,0.0,0.0,Add#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Mul#Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Sub#F2_one/Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/four
Softmax,Mul,NPU,320,100.0,16,0.0778626697162879,16,2,0,0,0,0,0.0,0.0,Mul#Add#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Mul#Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Sub#F2_one/Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/four/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const
Softmax,Sub,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,Sub#F2_one/Mul#Add#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Mul#Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Sub#F2_one/Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/four/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const
Softmax,Mul,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,Mul#Add#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Mul#Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Sub#F2_one/Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/four/Sub#F2_one/Mul#Add#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Mul#Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Sub#F2_one/Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/four/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const
Softmax,Mul,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,Mul#Mul#Add#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Mul#Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Sub#F2_one/Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/four/Sub#F2_one/Mul#Add#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Mul#Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Sub#F2_one/Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/four/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/four
Softmax,Add,NPU,320,100.0,4,0.019465667429071975,4,4,0,0,0,0,0.0,0.0,Add#Add#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Mul#Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Sub#F2_one/Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/four/Mul#Mul#Add#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Mul#Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Sub#F2_one/Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/four/Sub#F2_one/Mul#Add#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Mul#Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/Sub#F2_one/Mul#Add#Mul#SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/neg_32_over_17/const_48_over_17/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/four/SHL#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/Sub#CLZ#ReduceSum#Asr#LUT#Sub#functional_1/dense_3/BiasAdd/MaxPool#functional_1/dense_3/BiasAdd/exp_lut/right_shift12/one_const/four
