Original Operator,NNG Operator,Target,Staging Usage,Peak% (Staging),Op Cycles,Network% (cycles),NPU,SRAM AC,DRAM AC,OnFlash AC,OffFlash AC,MAC Count,Network% (MAC),Util% (MAC),Name
DepthwiseConv2D,Relu6,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/re_lu_8/Relu6;model/batch_normalization_11/FusedBatchNormV3;model/batch_normalization_14/FusedBatchNormV3;model/depthwise_conv2d_4/depthwise;model/depthwise_conv2d_5/depthwise;model/depthwise_conv2d_3/depthwise
Conv2D,Conv2D,NPU,148128,40.0519143413368,9766,1.185031664347001,9766,3600,3515,0,0,589824,1.5198854148886431,11.79602703256195,model/batch_normalization_12/FusedBatchNormV3;model/conv2d_16/Conv2D;model/conv2d_8/Conv2D1
Add,Add,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/add_1/add
Conv2D,Conv2D,NPU,111424,30.127622755786287,14062,1.7063194003734925,11518,3744,14062,0,0,589824,1.5198854148886431,8.192291281467785,model/re_lu_9/Relu6;model/batch_normalization_13/FusedBatchNormV3;model/batch_normalization_14/FusedBatchNormV3;model/depthwise_conv2d_4/depthwise;model/depthwise_conv2d_5/depthwise;model/conv2d_9/Conv2D
Conv2D,Relu6,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/re_lu_9/Relu6;model/batch_normalization_13/FusedBatchNormV3;model/batch_normalization_14/FusedBatchNormV3;model/depthwise_conv2d_4/depthwise;model/depthwise_conv2d_5/depthwise;model/conv2d_9/Conv2D
DepthwiseConv2D,DepthwiseConv2D,NPU,185088,50.04542504866969,14784,1.7939287452084847,14784,5844,4687,0,0,663552,1.7098710917497235,8.766233766233766,model/re_lu_10/Relu6;model/batch_normalization_14/FusedBatchNormV3;model/depthwise_conv2d_4/depthwise;model/depthwise_conv2d_5/depthwise
DepthwiseConv2D,Relu6,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/re_lu_10/Relu6;model/batch_normalization_14/FusedBatchNormV3;model/depthwise_conv2d_4/depthwise;model/depthwise_conv2d_5/depthwise
Conv2D,Conv2D,NPU,148128,40.0519143413368,9766,1.185031664347001,9766,3600,3515,0,0,589824,1.5198854148886431,11.79602703256195,model/batch_normalization_15/FusedBatchNormV3;model/conv2d_16/Conv2D;model/conv2d_10/Conv2D1
Add,Add,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/add_2/add
Conv2D,Conv2D,NPU,111424,30.127622755786287,14062,1.7063194003734925,11518,3744,14062,0,0,589824,1.5198854148886431,8.192291281467785,model/re_lu_11/Relu6;model/batch_normalization_16/FusedBatchNormV3;model/batch_normalization_14/FusedBatchNormV3;model/depthwise_conv2d_4/depthwise;model/depthwise_conv2d_5/depthwise;model/conv2d_11/Conv2D
Conv2D,Relu6,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/re_lu_11/Relu6;model/batch_normalization_16/FusedBatchNormV3;model/batch_normalization_14/FusedBatchNormV3;model/depthwise_conv2d_4/depthwise;model/depthwise_conv2d_5/depthwise;model/conv2d_11/Conv2D
DepthwiseConv2D,DepthwiseConv2D,NPU,92912,25.122215011897037,3792,0.46013107425802047,3792,3750,3124,0,0,165888,0.4274677729374309,8.544303797468354,model/re_lu_12/Relu6;model/batch_normalization_17/FusedBatchNormV3;model/depthwise_conv2d_5/depthwise
DepthwiseConv2D,Relu6,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/re_lu_12/Relu6;model/batch_normalization_17/FusedBatchNormV3;model/depthwise_conv2d_5/depthwise
Conv2D,Conv2D,NPU,28288,7.648712956954359,2588,0.314034604477784,2588,909,1171,0,0,147456,0.3799713537221608,11.128284389489954,model/batch_normalization_18/FusedBatchNormV3;model/conv2d_16/Conv2D;model/conv2d_12/Conv2D1
Conv2D,Conv2D,NPU,38016,10.27903958468527,3648,0.44265774232417154,3648,1791,3515,0,0,221184,0.5699570305832412,11.842105263157896,model/re_lu_13/Relu6;model/batch_normalization_19/FusedBatchNormV3;model/batch_normalization_26/FusedBatchNormV3;model/depthwise_conv2d_8/depthwise;model/conv2d_48/Conv2D;model/conv2d_13/Conv2D
Conv2D,Relu6,NPU,0,0.0,0,0.0,0,0,0,0,0,0,0.0,100,model/re_lu_13/Relu6;model/batch_normalization_19/FusedBatchNormV3;model/batch_normalization_26/FusedBatchNormV3;model/depthwise_conv2d_8/depthwise;model/conv2d_48/Conv2D;model/conv2d_13/Conv2D
